country,panel,date,survey_round,hh_id
nl,B,2021-01-27,11,HH2177911
nl,B,2021-01-27,11,HH2178011
nl,B,2021-01-27,11,HH2178111
nl,B,2021-01-27,11,HH2178211
nl,B,2021-01-27,11,HH2178311
nl,B,2021-01-27,11,HH2178411
nl,B,2021-01-27,11,HH2178511
nl,B,2021-01-27,11,HH2178611
nl,B,2021-01-27,11,HH2178711
nl,B,2021-01-27,11,HH2178811
nl,B,2021-01-27,11,HH2178911
nl,B,2021-01-27,11,HH2179011
nl,B,2021-01-27,11,HH2179111
nl,B,2021-01-27,11,HH2179211
nl,B,2021-01-27,11,HH2179311
nl,B,2021-01-27,11,HH2179411
nl,B,2021-01-27,11,HH2179511
nl,B,2021-01-27,11,HH2179611
nl,B,2021-01-27,11,HH2179711
nl,B,2021-01-27,11,HH2179811
nl,B,2021-01-27,11,HH2179911
nl,B,2021-01-27,11,HH2180011
nl,B,2021-01-27,11,HH2180111
nl,B,2021-01-27,11,HH2180211
nl,B,2021-01-27,11,HH2180311
nl,B,2021-01-27,11,HH2180411
nl,B,2021-01-27,11,HH2180511
nl,B,2021-01-27,11,HH2180611
nl,B,2021-01-27,11,HH2180711
nl,B,2021-01-27,11,HH2180811
nl,B,2021-01-27,11,HH2180911
nl,B,2021-01-27,11,HH2181011
nl,B,2021-01-27,11,HH2181111
nl,B,2021-01-27,11,HH2181211
nl,B,2021-01-27,11,HH2181311
nl,B,2021-01-27,11,HH2181411
nl,B,2021-01-27,11,HH2181511
nl,B,2021-01-27,11,HH2181611
nl,B,2021-01-27,11,HH2181711
nl,B,2021-01-27,11,HH2181811
nl,B,2021-01-27,11,HH2182011
nl,B,2021-01-27,11,HH2182111
nl,B,2021-01-27,11,HH2182211
nl,B,2021-01-27,11,HH2182311
nl,B,2021-01-27,11,HH2182411
nl,B,2021-01-27,11,HH2182511
nl,B,2021-01-27,11,HH2182611
nl,B,2021-01-27,11,HH2182711
nl,B,2021-01-27,11,HH2182811
nl,B,2021-01-27,11,HH2182911
nl,B,2021-01-27,11,HH2183011
nl,B,2021-01-27,11,HH2183111
nl,B,2021-01-27,11,HH2183211
nl,B,2021-01-27,11,HH2183311
nl,B,2021-01-27,11,HH2183411
nl,B,2021-01-27,11,HH2183511
nl,B,2021-01-27,11,HH2183611
nl,B,2021-01-27,11,HH2183711
nl,B,2021-01-27,11,HH2183811
nl,B,2021-01-27,11,HH2183911
nl,B,2021-01-27,11,HH2184011
nl,B,2021-01-27,11,HH2184111
nl,B,2021-01-27,11,HH2184211
nl,B,2021-01-27,11,HH2184311
nl,B,2021-01-27,11,HH2184411
nl,B,2021-01-27,11,HH2184511
nl,B,2021-01-27,11,HH2184611
nl,B,2021-01-27,11,HH2184711
nl,B,2021-01-27,11,HH2184811
nl,B,2021-01-27,11,HH2185011
nl,B,2021-01-27,11,HH2185111
nl,B,2021-01-27,11,HH2185211
nl,B,2021-01-27,11,HH2185311
nl,B,2021-01-27,11,HH2185411
nl,B,2021-01-27,11,HH2185511
nl,B,2021-01-27,11,HH2185611
nl,B,2021-01-27,11,HH2185711
nl,B,2021-01-27,11,HH2185811
nl,B,2021-01-27,11,HH2185911
nl,B,2021-01-27,11,HH2186011
nl,B,2021-01-27,11,HH2186111
nl,B,2021-01-27,11,HH2186211
nl,B,2021-01-27,11,HH2186311
nl,B,2021-01-27,11,HH2186411
nl,B,2021-01-27,11,HH2186611
nl,B,2021-01-27,11,HH2186711
nl,B,2021-01-27,11,HH2186811
nl,B,2021-01-27,11,HH2186911
nl,B,2021-01-27,11,HH2187011
nl,B,2021-01-27,11,HH2187111
nl,B,2021-01-27,11,HH2187211
nl,B,2021-01-27,11,HH2187311
nl,B,2021-01-27,11,HH2187411
nl,B,2021-01-27,11,HH2187511
nl,B,2021-01-27,11,HH2187611
nl,B,2021-01-27,11,HH2187711
nl,B,2021-01-27,11,HH2187811
nl,B,2021-01-27,11,HH2187911
nl,B,2021-01-27,11,HH2188011
nl,B,2021-01-27,11,HH2188111
nl,B,2021-01-27,11,HH2188211
nl,B,2021-01-27,11,HH2188311
nl,B,2021-01-27,11,HH2188411
nl,B,2021-01-27,11,HH2188511
nl,B,2021-01-27,11,HH2188611
nl,B,2021-01-27,11,HH2188711
nl,B,2021-01-27,11,HH2188911
nl,B,2021-01-27,11,HH2189011
nl,B,2021-01-27,11,HH2189111
nl,B,2021-01-27,11,HH2189211
nl,B,2021-01-27,11,HH2189311
nl,B,2021-01-27,11,HH2189411
nl,B,2021-01-27,11,HH2189511
nl,B,2021-01-27,11,HH2189611
nl,B,2021-01-27,11,HH2189711
nl,B,2021-01-27,11,HH2189811
nl,B,2021-01-27,11,HH2189911
nl,B,2021-01-27,11,HH2190011
nl,B,2021-01-27,11,HH2190111
nl,B,2021-01-27,11,HH2190211
nl,B,2021-01-27,11,HH2190311
nl,B,2021-01-27,11,HH2190411
nl,B,2021-01-27,11,HH2190511
nl,B,2021-01-27,11,HH2190611
nl,B,2021-01-27,11,HH2190711
nl,B,2021-01-27,11,HH2190811
nl,B,2021-01-27,11,HH2190911
nl,B,2021-01-27,11,HH2191011
nl,B,2021-01-27,11,HH2191111
nl,B,2021-01-27,11,HH2191211
nl,B,2021-01-27,11,HH2191311
nl,B,2021-01-27,11,HH2191411
nl,B,2021-01-28,11,HH2191511
nl,B,2021-01-28,11,HH2191611
nl,B,2021-01-28,11,HH2191711
nl,B,2021-01-28,11,HH2191811
nl,B,2021-01-28,11,HH2191911
nl,B,2021-02-03,12,HH2000112
nl,B,2021-02-03,12,HH2000512
nl,B,2021-02-03,12,HH2000712
nl,B,2021-02-08,12,HH2000812
nl,B,2021-02-03,12,HH2000912
nl,B,2021-02-07,12,HH2001012
nl,B,2021-02-03,12,HH2001112
nl,B,2021-02-03,12,HH2001212
nl,B,2021-02-03,12,HH2001312
nl,B,2021-02-07,12,HH2001412
nl,B,2021-02-03,12,HH2001512
nl,B,2021-02-07,12,HH2001612
nl,B,2021-02-07,12,HH2001712
nl,B,2021-02-07,12,HH2001812
nl,B,2021-02-03,12,HH2002012
nl,B,2021-02-07,12,HH2002112
nl,B,2021-02-07,12,HH2002312
nl,B,2021-02-08,12,HH2002412
nl,B,2021-02-07,12,HH2003012
nl,B,2021-02-08,12,HH2003112
nl,B,2021-02-07,12,HH2003212
nl,B,2021-02-03,12,HH2003312
nl,B,2021-02-03,12,HH2003412
nl,B,2021-02-03,12,HH2003512
nl,B,2021-02-07,12,HH2003612
nl,B,2021-02-03,12,HH2003712
nl,B,2021-02-03,12,HH2004012
nl,B,2021-02-09,12,HH2004112
nl,B,2021-02-03,12,HH2004212
nl,B,2021-02-03,12,HH2004312
nl,B,2021-02-08,12,HH2004412
nl,B,2021-02-03,12,HH2004512
nl,B,2021-02-03,12,HH2004612
nl,B,2021-02-03,12,HH2004712
nl,B,2021-02-03,12,HH2004812
nl,B,2021-02-03,12,HH2004912
nl,B,2021-02-07,12,HH2005212
nl,B,2021-02-07,12,HH2005412
nl,B,2021-02-07,12,HH2005712
nl,B,2021-02-03,12,HH2005812
nl,B,2021-02-03,12,HH2005912
nl,B,2021-02-03,12,HH2006012
nl,B,2021-02-07,12,HH2006112
nl,B,2021-02-03,12,HH2006212
nl,B,2021-02-03,12,HH2006412
nl,B,2021-02-07,12,HH2006512
nl,B,2021-02-03,12,HH2006612
nl,B,2021-02-03,12,HH2006712
nl,B,2021-02-07,12,HH2007012
nl,B,2021-02-07,12,HH2007112
nl,B,2021-02-07,12,HH2007212
nl,B,2021-02-07,12,HH2007312
nl,B,2021-02-03,12,HH2007512
nl,B,2021-02-03,12,HH2007912
nl,B,2021-02-03,12,HH2008012
nl,B,2021-02-08,12,HH2008112
nl,B,2021-02-07,12,HH2008312
nl,B,2021-02-03,12,HH2008512
nl,B,2021-02-03,12,HH2008712
nl,B,2021-02-03,12,HH2008912
nl,B,2021-02-07,12,HH2009212
nl,B,2021-02-03,12,HH2009312
nl,B,2021-02-08,12,HH2009412
nl,B,2021-02-03,12,HH2009712
nl,B,2021-02-03,12,HH2009812
nl,B,2021-02-07,12,HH2009912
nl,B,2021-02-03,12,HH2010212
nl,B,2021-02-07,12,HH2010612
nl,B,2021-02-03,12,HH2010712
nl,B,2021-02-07,12,HH2010812
nl,B,2021-02-03,12,HH2011012
nl,B,2021-02-08,12,HH2011312
nl,B,2021-02-07,12,HH2011412
nl,B,2021-02-03,12,HH2011512
nl,B,2021-02-08,12,HH2011912
nl,B,2021-02-03,12,HH2012012
nl,B,2021-02-03,12,HH2012412
nl,B,2021-02-07,12,HH2012712
nl,B,2021-02-07,12,HH2012812
nl,B,2021-02-03,12,HH2012912
nl,B,2021-02-08,12,HH2013112
nl,B,2021-02-07,12,HH2013312
nl,B,2021-02-07,12,HH2013412
nl,B,2021-02-03,12,HH2013512
nl,B,2021-02-07,12,HH2014412
nl,B,2021-02-07,12,HH2014612
nl,B,2021-02-03,12,HH2014812
nl,B,2021-02-03,12,HH2015012
nl,B,2021-02-07,12,HH2015112
nl,B,2021-02-07,12,HH2015312
nl,B,2021-02-07,12,HH2015412
nl,B,2021-02-08,12,HH2015612
nl,B,2021-02-07,12,HH2015912
nl,B,2021-02-07,12,HH2016112
nl,B,2021-02-03,12,HH2016212
nl,B,2021-02-07,12,HH2016512
nl,B,2021-02-03,12,HH2016612
nl,B,2021-02-08,12,HH2017212
nl,B,2021-02-07,12,HH2017312
nl,B,2021-02-07,12,HH2017712
nl,B,2021-02-03,12,HH2017912
nl,B,2021-02-03,12,HH2018012
nl,B,2021-02-03,12,HH2018212
nl,B,2021-02-07,12,HH2018412
nl,B,2021-02-03,12,HH2018512
nl,B,2021-02-08,12,HH2018612
nl,B,2021-02-07,12,HH2018712
nl,B,2021-02-03,12,HH2018812
nl,B,2021-02-07,12,HH2019112
nl,B,2021-02-03,12,HH2019212
nl,B,2021-02-03,12,HH2019912
nl,B,2021-02-07,12,HH2020212
nl,B,2021-02-07,12,HH2020412
nl,B,2021-02-07,12,HH2020512
nl,B,2021-02-07,12,HH2020912
nl,B,2021-02-07,12,HH2021012
nl,B,2021-02-07,12,HH2021112
nl,B,2021-02-07,12,HH2021212
nl,B,2021-02-07,12,HH2021312
nl,B,2021-02-03,12,HH2021512
nl,B,2021-02-08,12,HH2021712
nl,B,2021-02-03,12,HH2021912
nl,B,2021-02-08,12,HH2022012
nl,B,2021-02-03,12,HH2022312
nl,B,2021-02-08,12,HH2022412
nl,B,2021-02-03,12,HH2022612
nl,B,2021-02-07,12,HH2022812
nl,B,2021-02-07,12,HH2022912
nl,B,2021-02-08,12,HH2023012
nl,B,2021-02-07,12,HH2023212
nl,B,2021-02-08,12,HH2023312
nl,B,2021-02-08,12,HH2023512
nl,B,2021-02-09,12,HH2023612
nl,B,2021-02-07,12,HH2023812
nl,B,2021-02-07,12,HH2024312
nl,B,2021-02-08,12,HH2024512
nl,B,2021-02-03,12,HH2025012
nl,B,2021-02-07,12,HH2025112
nl,B,2021-02-08,12,HH2025212
nl,B,2021-02-03,12,HH2025412
nl,B,2021-02-03,12,HH2025812
nl,B,2021-02-07,12,HH2025912
nl,B,2021-02-07,12,HH2026012
nl,B,2021-02-07,12,HH2026312
nl,B,2021-02-03,12,HH2026712
nl,B,2021-02-03,12,HH2026812
nl,B,2021-02-07,12,HH2026912
nl,B,2021-02-09,12,HH2027012
nl,B,2021-02-07,12,HH2027212
nl,B,2021-02-08,12,HH2027312
nl,B,2021-02-07,12,HH2027412
nl,B,2021-02-03,12,HH2027512
nl,B,2021-02-07,12,HH2027612
nl,B,2021-02-03,12,HH2027912
nl,B,2021-02-03,12,HH2028012
nl,B,2021-02-07,12,HH2028212
nl,B,2021-02-03,12,HH2028312
nl,B,2021-02-07,12,HH2028412
nl,B,2021-02-07,12,HH2028612
nl,B,2021-02-07,12,HH2028712
nl,B,2021-02-03,12,HH2028812
nl,B,2021-02-07,12,HH2028912
nl,B,2021-02-07,12,HH2029012
nl,B,2021-02-03,12,HH2029112
nl,B,2021-02-08,12,HH2029212
nl,B,2021-02-07,12,HH2029312
nl,B,2021-02-07,12,HH2029412
nl,B,2021-02-07,12,HH2029612
nl,B,2021-02-07,12,HH2029712
nl,B,2021-02-07,12,HH2029912
nl,B,2021-02-08,12,HH2030112
nl,B,2021-02-07,12,HH2030312
nl,B,2021-02-08,12,HH2030512
nl,B,2021-02-07,12,HH2030612
nl,B,2021-02-07,12,HH2030712
nl,B,2021-02-07,12,HH2030912
nl,B,2021-02-08,12,HH2031012
nl,B,2021-02-07,12,HH2031212
nl,B,2021-02-08,12,HH2031412
nl,B,2021-02-07,12,HH2031612
nl,B,2021-02-08,12,HH2031712
nl,B,2021-02-08,12,HH2031812
nl,B,2021-02-07,12,HH2032012
nl,B,2021-02-07,12,HH2032212
nl,B,2021-02-07,12,HH2032312
nl,B,2021-02-03,12,HH2032512
nl,B,2021-02-07,12,HH2032612
nl,B,2021-02-03,12,HH2033012
nl,B,2021-02-07,12,HH2033312
nl,B,2021-02-07,12,HH2033912
nl,B,2021-02-07,12,HH2034112
nl,B,2021-02-08,12,HH2034512
nl,B,2021-02-07,12,HH2034612
nl,B,2021-02-08,12,HH2034812
nl,B,2021-02-07,12,HH2035112
nl,B,2021-02-07,12,HH2035212
nl,B,2021-02-07,12,HH2035312
nl,B,2021-02-07,12,HH2035612
nl,B,2021-02-03,12,HH2035712
nl,B,2021-02-08,12,HH2035812
nl,B,2021-02-03,12,HH2035912
nl,B,2021-02-07,12,HH2036112
nl,B,2021-02-07,12,HH2036212
nl,B,2021-02-07,12,HH2036312
nl,B,2021-02-07,12,HH2036512
nl,B,2021-02-07,12,HH2036612
nl,B,2021-02-07,12,HH2036812
nl,B,2021-02-07,12,HH2036912
nl,B,2021-02-08,12,HH2037212
nl,B,2021-02-07,12,HH2037612
nl,B,2021-02-07,12,HH2037812
nl,B,2021-02-07,12,HH2037912
nl,B,2021-02-07,12,HH2038212
nl,B,2021-02-07,12,HH2038612
nl,B,2021-02-07,12,HH2038912
nl,B,2021-02-08,12,HH2039012
nl,B,2021-02-07,12,HH2039112
nl,B,2021-02-07,12,HH2039212
nl,B,2021-02-07,12,HH2039412
nl,B,2021-02-07,12,HH2039512
nl,B,2021-02-07,12,HH2039812
nl,B,2021-02-07,12,HH2039912
nl,B,2021-02-07,12,HH2040012
nl,B,2021-02-07,12,HH2040112
nl,B,2021-02-07,12,HH2040212
nl,B,2021-02-07,12,HH2040312
nl,B,2021-02-07,12,HH2040412
nl,B,2021-02-07,12,HH2040512
nl,B,2021-02-03,12,HH2040612
nl,B,2021-02-07,12,HH2040712
nl,B,2021-02-07,12,HH2040812
nl,B,2021-02-08,12,HH2040912
nl,B,2021-02-07,12,HH2041012
nl,B,2021-02-08,12,HH2041112
nl,B,2021-02-07,12,HH2041312
nl,B,2021-02-07,12,HH2041512
nl,B,2021-02-07,12,HH2041912
nl,B,2021-02-07,12,HH2042312
nl,B,2021-02-07,12,HH2042512
nl,B,2021-02-07,12,HH2042612
nl,B,2021-02-07,12,HH2042712
nl,B,2021-02-07,12,HH2042812
nl,B,2021-02-07,12,HH2043012
nl,B,2021-02-08,12,HH2043312
nl,B,2021-02-07,12,HH2043512
nl,B,2021-02-07,12,HH2043612
nl,B,2021-02-07,12,HH2043712
nl,B,2021-02-07,12,HH2043812
nl,B,2021-02-07,12,HH2043912
nl,B,2021-02-07,12,HH2044112
nl,B,2021-02-07,12,HH2044212
nl,B,2021-02-07,12,HH2044512
nl,B,2021-02-08,12,HH2044612
nl,B,2021-02-07,12,HH2044712
nl,B,2021-02-07,12,HH2044812
nl,B,2021-02-07,12,HH2044912
nl,B,2021-02-07,12,HH2045012
nl,B,2021-02-07,12,HH2045112
nl,B,2021-02-03,12,HH2045312
nl,B,2021-02-07,12,HH2045412
nl,B,2021-02-07,12,HH2045512
nl,B,2021-02-07,12,HH2045712
nl,B,2021-02-08,12,HH2045812
nl,B,2021-02-07,12,HH2045912
nl,B,2021-02-07,12,HH2046212
nl,B,2021-02-07,12,HH2046312
nl,B,2021-02-07,12,HH2046512
nl,B,2021-02-07,12,HH2046612
nl,B,2021-02-07,12,HH2046812
nl,B,2021-02-03,12,HH2046912
nl,B,2021-02-07,12,HH2047012
nl,B,2021-02-07,12,HH2047112
nl,B,2021-02-07,12,HH2047212
nl,B,2021-02-07,12,HH2047312
nl,B,2021-02-07,12,HH2047412
nl,B,2021-02-07,12,HH2047612
nl,B,2021-02-03,12,HH2047712
nl,B,2021-02-07,12,HH2047812
nl,B,2021-02-08,12,HH2047912
nl,B,2021-02-07,12,HH2048112
nl,B,2021-02-07,12,HH2048212
nl,B,2021-02-08,12,HH2048312
nl,B,2021-02-07,12,HH2048412
nl,B,2021-02-07,12,HH2048612
nl,B,2021-02-07,12,HH2048812
nl,B,2021-02-07,12,HH2048912
nl,B,2021-02-07,12,HH2049012
nl,B,2021-02-07,12,HH2049112
nl,B,2021-02-07,12,HH2049212
nl,B,2021-02-07,12,HH2049412
nl,B,2021-02-07,12,HH2049712
nl,B,2021-02-07,12,HH2049812
nl,B,2021-02-07,12,HH2049912
nl,B,2021-02-07,12,HH2050012
nl,B,2021-02-08,12,HH2050212
nl,B,2021-02-07,12,HH2050412
nl,B,2021-02-07,12,HH2050512
nl,B,2021-02-08,12,HH2050612
nl,B,2021-02-08,12,HH2050712
nl,B,2021-02-07,12,HH2050812
nl,B,2021-02-07,12,HH2050912
nl,B,2021-02-07,12,HH2051112
nl,B,2021-02-07,12,HH2051212
nl,B,2021-02-07,12,HH2051312
nl,B,2021-02-07,12,HH2051512
nl,B,2021-02-03,12,HH2051712
nl,B,2021-02-08,12,HH2051812
nl,B,2021-02-07,12,HH2051912
nl,B,2021-02-07,12,HH2052012
nl,B,2021-02-08,12,HH2052112
nl,B,2021-02-07,12,HH2052212
nl,B,2021-02-07,12,HH2052312
nl,B,2021-02-03,12,HH2052412
nl,B,2021-02-07,12,HH2052812
nl,B,2021-02-09,12,HH2052912
nl,B,2021-02-07,12,HH2053312
nl,B,2021-02-08,12,HH2053412
nl,B,2021-02-07,12,HH2053712
nl,B,2021-02-07,12,HH2053912
nl,B,2021-02-07,12,HH2054012
nl,B,2021-02-07,12,HH2054112
nl,B,2021-02-07,12,HH2054312
nl,B,2021-02-07,12,HH2054612
nl,B,2021-02-07,12,HH2054712
nl,B,2021-02-08,12,HH2054812
nl,B,2021-02-08,12,HH2054912
nl,B,2021-02-08,12,HH2055012
nl,B,2021-02-07,12,HH2055112
nl,B,2021-02-08,12,HH2055212
nl,B,2021-02-07,12,HH2055412
nl,B,2021-02-07,12,HH2055512
nl,B,2021-02-08,12,HH2055612
nl,B,2021-02-07,12,HH2055712
nl,B,2021-02-07,12,HH2055912
nl,B,2021-02-07,12,HH2056312
nl,B,2021-02-07,12,HH2056412
nl,B,2021-02-07,12,HH2056512
nl,B,2021-02-07,12,HH2056612
nl,B,2021-02-07,12,HH2057012
nl,B,2021-02-07,12,HH2057212
nl,B,2021-02-07,12,HH2057912
nl,B,2021-02-07,12,HH2058212
nl,B,2021-02-03,12,HH2058312
nl,B,2021-02-08,12,HH2058512
nl,B,2021-02-07,12,HH2058612
nl,B,2021-02-07,12,HH2058712
nl,B,2021-02-07,12,HH2058812
nl,B,2021-02-07,12,HH2059012
nl,B,2021-02-07,12,HH2059112
nl,B,2021-02-07,12,HH2059212
nl,B,2021-02-07,12,HH2059312
nl,B,2021-02-07,12,HH2059412
nl,B,2021-02-08,12,HH2059512
nl,B,2021-02-07,12,HH2059712
nl,B,2021-02-03,12,HH2059812
nl,B,2021-02-03,12,HH2059912
nl,B,2021-02-07,12,HH2060012
nl,B,2021-02-07,12,HH2060112
nl,B,2021-02-07,12,HH2060212
nl,B,2021-02-07,12,HH2060412
nl,B,2021-02-08,12,HH2060512
nl,B,2021-02-08,12,HH2060612
nl,B,2021-02-07,12,HH2060812
nl,B,2021-02-08,12,HH2061112
nl,B,2021-02-03,12,HH2061212
nl,B,2021-02-08,12,HH2061312
nl,B,2021-02-03,12,HH2061512
nl,B,2021-02-07,12,HH2061612
nl,B,2021-02-07,12,HH2061712
nl,B,2021-02-07,12,HH2061812
nl,B,2021-02-07,12,HH2062012
nl,B,2021-02-08,12,HH2062112
nl,B,2021-02-07,12,HH2062212
nl,B,2021-02-07,12,HH2062412
nl,B,2021-02-08,12,HH2062512
nl,B,2021-02-07,12,HH2062612
nl,B,2021-02-07,12,HH2062712
nl,B,2021-02-07,12,HH2062812
nl,B,2021-02-07,12,HH2062912
nl,B,2021-02-07,12,HH2063012
nl,B,2021-02-08,12,HH2063312
nl,B,2021-02-07,12,HH2063412
nl,B,2021-02-07,12,HH2063612
nl,B,2021-02-07,12,HH2063812
nl,B,2021-02-07,12,HH2063912
nl,B,2021-02-07,12,HH2064112
nl,B,2021-02-07,12,HH2064412
nl,B,2021-02-07,12,HH2064612
nl,B,2021-02-07,12,HH2064712
nl,B,2021-02-03,12,HH2064812
nl,B,2021-02-07,12,HH2064912
nl,B,2021-02-07,12,HH2065012
nl,B,2021-02-08,12,HH2065112
nl,B,2021-02-03,12,HH2065312
nl,B,2021-02-07,12,HH2065612
nl,B,2021-02-07,12,HH2065712
nl,B,2021-02-07,12,HH2065812
nl,B,2021-02-07,12,HH2066112
nl,B,2021-02-07,12,HH2066412
nl,B,2021-02-07,12,HH2066512
nl,B,2021-02-07,12,HH2066612
nl,B,2021-02-07,12,HH2066712
nl,B,2021-02-07,12,HH2066812
nl,B,2021-02-07,12,HH2066912
nl,B,2021-02-08,12,HH2067112
nl,B,2021-02-07,12,HH2067212
nl,B,2021-02-07,12,HH2067312
nl,B,2021-02-07,12,HH2067412
nl,B,2021-02-07,12,HH2067712
nl,B,2021-02-08,12,HH2067812
nl,B,2021-02-07,12,HH2067912
nl,B,2021-02-07,12,HH2068012
nl,B,2021-02-03,12,HH2068112
nl,B,2021-02-03,12,HH2068312
nl,B,2021-02-07,12,HH2068512
nl,B,2021-02-08,12,HH2068612
nl,B,2021-02-07,12,HH2068812
nl,B,2021-02-07,12,HH2068912
nl,B,2021-02-07,12,HH2069012
nl,B,2021-02-07,12,HH2069212
nl,B,2021-02-08,12,HH2069512
nl,B,2021-02-07,12,HH2069612
nl,B,2021-02-07,12,HH2069712
nl,B,2021-02-08,12,HH2069912
nl,B,2021-02-03,12,HH2070112
nl,B,2021-02-07,12,HH2070312
nl,B,2021-02-08,12,HH2070512
nl,B,2021-02-07,12,HH2071412
nl,B,2021-02-07,12,HH2071512
nl,B,2021-02-08,12,HH2071912
nl,B,2021-02-08,12,HH2072012
nl,B,2021-02-08,12,HH2072112
nl,B,2021-02-03,12,HH2072512
nl,B,2021-02-07,12,HH2072612
nl,B,2021-02-07,12,HH2073012
nl,B,2021-02-07,12,HH2073112
nl,B,2021-02-07,12,HH2073212
nl,B,2021-02-07,12,HH2073312
nl,B,2021-02-07,12,HH2073512
nl,B,2021-02-08,12,HH2073612
nl,B,2021-02-07,12,HH2073812
nl,B,2021-02-07,12,HH2073912
nl,B,2021-02-07,12,HH2074012
nl,B,2021-02-03,12,HH2074212
nl,B,2021-02-07,12,HH2074512
nl,B,2021-02-07,12,HH2074612
nl,B,2021-02-07,12,HH2074712
nl,B,2021-02-07,12,HH2074912
nl,B,2021-02-08,12,HH2075112
nl,B,2021-02-07,12,HH2075212
nl,B,2021-02-07,12,HH2075312
nl,B,2021-02-07,12,HH2075412
nl,B,2021-02-07,12,HH2075612
nl,B,2021-02-07,12,HH2075712
nl,B,2021-02-07,12,HH2075912
nl,B,2021-02-07,12,HH2076112
nl,B,2021-02-08,12,HH2076312
nl,B,2021-02-07,12,HH2076412
nl,B,2021-02-03,12,HH2076512
nl,B,2021-02-07,12,HH2076612
nl,B,2021-02-08,12,HH2076712
nl,B,2021-02-07,12,HH2076812
nl,B,2021-02-07,12,HH2076912
nl,B,2021-02-07,12,HH2077212
nl,B,2021-02-08,12,HH2077412
nl,B,2021-02-07,12,HH2077512
nl,B,2021-02-07,12,HH2077612
nl,B,2021-02-07,12,HH2077712
nl,B,2021-02-07,12,HH2077812
nl,B,2021-02-07,12,HH2077912
nl,B,2021-02-07,12,HH2078012
nl,B,2021-02-07,12,HH2078112
nl,B,2021-02-07,12,HH2078312
nl,B,2021-02-07,12,HH2078612
nl,B,2021-02-07,12,HH2078712
nl,B,2021-02-07,12,HH2078812
nl,B,2021-02-07,12,HH2079012
nl,B,2021-02-07,12,HH2079212
nl,B,2021-02-07,12,HH2079312
nl,B,2021-02-07,12,HH2079412
nl,B,2021-02-07,12,HH2079512
nl,B,2021-02-07,12,HH2079712
nl,B,2021-02-07,12,HH2079812
nl,B,2021-02-07,12,HH2079912
nl,B,2021-02-07,12,HH2080012
nl,B,2021-02-07,12,HH2080112
nl,B,2021-02-07,12,HH2080212
nl,B,2021-02-07,12,HH2080312
nl,B,2021-02-07,12,HH2080412
nl,B,2021-02-07,12,HH2080512
nl,B,2021-02-07,12,HH2080612
nl,B,2021-02-07,12,HH2080712
nl,B,2021-02-07,12,HH2080812
nl,B,2021-02-08,12,HH2080912
nl,B,2021-02-07,12,HH2081012
nl,B,2021-02-07,12,HH2081112
nl,B,2021-02-07,12,HH2081312
nl,B,2021-02-07,12,HH2081412
nl,B,2021-02-03,12,HH2081912
nl,B,2021-02-07,12,HH2082012
nl,B,2021-02-07,12,HH2082112
nl,B,2021-02-08,12,HH2082312
nl,B,2021-02-07,12,HH2082412
nl,B,2021-02-07,12,HH2082512
nl,B,2021-02-07,12,HH2082612
nl,B,2021-02-07,12,HH2082912
nl,B,2021-02-07,12,HH2083012
nl,B,2021-02-07,12,HH2083112
nl,B,2021-02-03,12,HH2083212
nl,B,2021-02-08,12,HH2083512
nl,B,2021-02-07,12,HH2083612
nl,B,2021-02-07,12,HH2083712
nl,B,2021-02-07,12,HH2083812
nl,B,2021-02-07,12,HH2083912
nl,B,2021-02-07,12,HH2084012
nl,B,2021-02-07,12,HH2084212
nl,B,2021-02-08,12,HH2084312
nl,B,2021-02-07,12,HH2084412
nl,B,2021-02-07,12,HH2084512
nl,B,2021-02-08,12,HH2084612
nl,B,2021-02-07,12,HH2084812
nl,B,2021-02-07,12,HH2084912
nl,B,2021-02-07,12,HH2085112
nl,B,2021-02-07,12,HH2085212
nl,B,2021-02-07,12,HH2085312
nl,B,2021-02-07,12,HH2085512
nl,B,2021-02-07,12,HH2085712
nl,B,2021-02-07,12,HH2086112
nl,B,2021-02-07,12,HH2086612
nl,B,2021-02-07,12,HH2086712
nl,B,2021-02-07,12,HH2086912
nl,B,2021-02-07,12,HH2087012
nl,B,2021-02-07,12,HH2087112
nl,B,2021-02-07,12,HH2087212
nl,B,2021-02-07,12,HH2087312
nl,B,2021-02-07,12,HH2087412
nl,B,2021-02-07,12,HH2087612
nl,B,2021-02-08,12,HH2087712
nl,B,2021-02-07,12,HH2087812
nl,B,2021-02-07,12,HH2088012
nl,B,2021-02-07,12,HH2088112
nl,B,2021-02-03,12,HH2088312
nl,B,2021-02-07,12,HH2088612
nl,B,2021-02-07,12,HH2088712
nl,B,2021-02-08,12,HH2088912
nl,B,2021-02-07,12,HH2089112
nl,B,2021-02-03,12,HH2089212
nl,B,2021-02-07,12,HH2089412
nl,B,2021-02-07,12,HH2089612
nl,B,2021-02-07,12,HH2090312
nl,B,2021-02-07,12,HH2090612
nl,B,2021-02-07,12,HH2091012
nl,B,2021-02-07,12,HH2091112
nl,B,2021-02-07,12,HH2091412
nl,B,2021-02-07,12,HH2091512
nl,B,2021-02-08,12,HH2091612
nl,B,2021-02-07,12,HH2091712
nl,B,2021-02-07,12,HH2092012
nl,B,2021-02-07,12,HH2092112
nl,B,2021-02-03,12,HH2092212
nl,B,2021-02-07,12,HH2092312
nl,B,2021-02-03,12,HH2092412
